,price,bedrooms,bathrooms,sqft,city,state,latitude,longitude,homeType,homeStatus,distance_to_waterfront,additional_info,ind_HasGarage,features,ind_HasPool,ind_GolfCourseNearby,ind_ShoppingNearby,ind_Clubhouse,ind_RecreationNearby,ind_ParkNearby,ind_IsCornerLot,ind_IsCuldesac,price/sqft
2829,799000.0,2.0,2.0,897.0,Burnaby,BC,49.267353,-123.00572,CONDO,FOR_SALE,15.860141603677896,"{'garage_stalls': None, 'features': 'Central Location'}",0.0,Central Location,False,False,False,False,False,False,False,False,890.7469342251951
2830,2190000.0,1.0,1.0,2291.0,Vancouver,BC,49.21134,-123.07434,SINGLE_FAMILY,FOR_SALE,10.938172687679673,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,955.9144478393714
2831,974900.0,2.0,1.0,837.0,Vancouver,BC,49.268974,-123.07079,CONDO,FOR_SALE,8.668516915265425,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1164.7550776583034
2832,1968000.0,4.0,4.0,2613.0,Vancouver,BC,49.244846,-123.02894,SINGLE_FAMILY,FOR_SALE,13.74824251020294,"{'garage_stalls': 2, 'features': 'Central Location, Lane Access, Shopping Nearby'}",2.0,"Central Location, Lane Access, Shopping Nearby",False,False,True,False,False,False,False,False,753.1572904707233
2834,2998000.0,10.0,5.0,4200.0,Vancouver,BC,49.220142,-123.089035,SINGLE_FAMILY,FOR_SALE,9.066875063511608,"{'garage_stalls': 2, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,713.8095238095239
2835,475000.0,1.0,1.0,434.0,Vancouver,BC,49.253487,-123.08229,CONDO,FOR_SALE,7.777782751384524,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1094.4700460829492
2837,578000.0,1.0,1.0,670.0,Vancouver,BC,49.23546,-123.02749,CONDO,FOR_SALE,14.199622310017684,"{'garage_stalls': None, 'features': 'Central Location, Shopping Nearby'}",0.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,862.6865671641791
2838,1749000.0,4.0,2.0,1686.0,Vancouver,BC,49.262684,-123.041794,SINGLE_FAMILY,FOR_SALE,11.964167235258683,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1037.3665480427046
2839,2779000.0,11.0,6.0,3870.0,Vancouver,BC,49.247856,-123.08505,SINGLE_FAMILY,FOR_SALE,7.717912529519343,"{'garage_stalls': 2, 'features': 'Central Location'}",2.0,Central Location,False,False,False,False,False,False,False,False,718.0878552971576
2840,1768000.0,5.0,3.0,2100.0,Vancouver,BC,49.22055,-123.06668,SINGLE_FAMILY,FOR_SALE,10.990320293068978,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,841.9047619047619
2842,1980000.0,1.0,4.0,1919.0,Vancouver,BC,49.218746,-123.073425,MULTI_FAMILY,FOR_SALE,10.496841197688495,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,1031.7873892652424
2843,2779900.0,7.0,6.0,3222.0,Vancouver,BC,49.222046,-123.06718,SINGLE_FAMILY,FOR_SALE,10.851521857592674,"{'garage_stalls': None, 'features': 'Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby'}",0.0,"Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,862.7870887647424
2844,2788000.0,4.0,4.0,5209.0,Burnaby,BC,49.282757,-123.02309,SINGLE_FAMILY,FOR_SALE,13.695761680589658,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,535.2274908811672
2845,809900.0,2.0,2.0,813.0,Vancouver,BC,49.2496,-123.075584,CONDO,FOR_SALE,8.625097059349672,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,996.1869618696187
2846,1699000.0,4.0,2.0,1960.0,Vancouver,BC,49.252956,-123.05561,SINGLE_FAMILY,FOR_SALE,10.64861799577423,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access'}",1.0,"Central Location, Lane Access",False,False,False,False,False,False,False,False,866.8367346938776
2847,575000.0,1.0,2.0,753.0,Burnaby,BC,49.21825,-122.96746,CONDO,FOR_SALE,16.813972677601946,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,763.6122177954848
2849,618000.0,2.0,2.0,861.0,Vancouver,BC,49.236324,-123.04321,CONDO,FOR_SALE,12.517605419040976,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby'}",0.0,"Central Location, Recreation Nearby",False,False,False,False,True,False,False,False,717.7700348432056
2850,1299000.0,3.0,3.0,1334.0,Burnaby,BC,49.257004,-122.990685,MULTI_FAMILY,FOR_SALE,17.684808217679503,"{'garage_stalls': 1, 'features': 'Central Location, Private, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Private, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,973.7631184407796
2851,1990000.0,10.0,4.0,2780.0,Vancouver,BC,49.24647,-123.07095,SINGLE_FAMILY,FOR_SALE,9.229664254034361,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,715.8273381294964
2852,1299000.0,3.0,3.0,1769.0,Burnaby,BC,49.23093,-123.00316,CONDO,FOR_SALE,16.932731659523796,"{'garage_stalls': None, 'features': 'Central Location, Cul-De-Sac, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Cul-De-Sac, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,True,734.3131712832109
2853,1699000.0,5.0,3.0,1716.0,Vancouver,BC,49.27539,-123.07553,MULTI_FAMILY,FOR_SALE,8.041740567410056,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,990.0932400932401
2854,1699900.0,3.0,4.0,1500.0,Vancouver,BC,49.242867,-123.06841,MULTI_FAMILY,FOR_SALE,9.639946018269224,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,1133.2666666666667
2855,1999999.0,5.0,2.0,2787.0,Burnaby,BC,49.230663,-122.962494,SINGLE_FAMILY,FOR_SALE,18.016194802944508,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,717.6171510584858
2856,998000.0,3.0,2.0,1216.0,Vancouver,BC,49.26154,-123.05853,SINGLE_FAMILY,FOR_SALE,10.140481223287818,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,820.7236842105264
2857,1599900.0,4.0,2.0,2621.0,Burnaby,BC,49.25506,-122.98099,SINGLE_FAMILY,FOR_SALE,18.784130545357613,"{'garage_stalls': None, 'features': 'Central Location, Cul-De-Sac, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Cul-De-Sac, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,True,610.4158718046547
2858,1898000.0,4.0,4.0,2094.0,Burnaby,BC,49.27177,-122.96984,MULTI_FAMILY,FOR_SALE,19.73887136040482,"{'garage_stalls': 2, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,906.3992359121299
2859,3190000.0,5.0,3.0,3280.0,Vancouver,BC,49.210247,-123.054756,SINGLE_FAMILY,FOR_SALE,12.733924600617872,"{'garage_stalls': 2, 'features': 'Near Golf Course, Lane Access'}",2.0,"Near Golf Course, Lane Access",False,True,False,False,False,False,False,False,972.560975609756
2860,1400000.0,4.0,3.0,1464.0,Vancouver,BC,49.28736,-123.06046,TOWNHOUSE,FOR_SALE,9.505578920166434,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,956.2841530054645
2861,1088000.0,3.0,3.0,1691.0,Vancouver,BC,49.207222,-123.062416,TOWNHOUSE,FOR_SALE,12.251977077460747,"{'garage_stalls': 2, 'features': 'Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,643.4062684801893
2862,1498000.0,2.0,2.0,1754.0,Burnaby,BC,49.208305,-122.986465,SINGLE_FAMILY,FOR_SALE,16.26437652701524,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,854.0478905359179
2864,2070000.0,4.0,4.0,1867.0,Vancouver,BC,49.23699,-123.04076,MULTI_FAMILY,FOR_SALE,12.748022918931124,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1108.7305838243171
2865,748888.0,2.0,2.0,880.0,Vancouver,BC,49.25585,-123.0888,CONDO,FOR_SALE,7.007054621020007,"{'garage_stalls': None, 'features': 'Central Location'}",0.0,Central Location,False,False,False,False,False,False,False,False,851.0090909090909
2866,659900.0,1.0,1.0,520.0,Vancouver,BC,49.269928,-123.07675,CONDO,FOR_SALE,7.9966476909778486,"{'garage_stalls': None, 'features': 'Cul-De-Sac, Shopping Nearby'}",0.0,"Cul-De-Sac, Shopping Nearby",False,False,True,False,False,False,False,True,1269.0384615384614
2868,1799000.0,4.0,4.0,1965.0,Burnaby,BC,49.23641,-123.01316,MULTI_FAMILY,FOR_SALE,15.691179970003649,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access, Recreation Nearby'}",1.0,"Central Location, Lane Access, Recreation Nearby",False,False,False,False,True,False,False,False,915.5216284987278
2869,1495000.0,3.0,4.0,1362.0,Vancouver,BC,49.2772,-123.03542,MULTI_FAMILY,FOR_SALE,12.428851053196489,"{'garage_stalls': None, 'features': 'Lane Access, Recreation Nearby, Shopping Nearby'}",0.0,"Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1097.6505139500734
2870,1579000.0,3.0,4.0,1438.0,Vancouver,BC,49.27769,-123.0563,MULTI_FAMILY,FOR_SALE,10.121657840205563,"{'garage_stalls': None, 'features': 'Lane Access, Recreation Nearby, Shopping Nearby'}",0.0,"Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1098.0528511821974
2871,799888.0,2.0,2.0,857.0,Vancouver,BC,49.23753,-123.05267,TOWNHOUSE,FOR_SALE,11.487005995392678,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,933.3582263710618
2872,488000.0,1.0,1.0,696.0,Burnaby,BC,49.28136,-123.01765,CONDO,FOR_SALE,14.317609880166213,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,701.1494252873563
2873,639900.0,1.0,1.0,614.0,Vancouver,BC,49.280964,-123.0733,CONDO,FOR_SALE,8.196218870248044,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1042.1824104234527
2874,3388000.0,11.0,6.0,4366.0,Vancouver,BC,49.209335,-123.06198,SINGLE_FAMILY,FOR_SALE,12.14526536259452,"{'garage_stalls': 3, 'features': 'Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby, Garden'}",3.0,"Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby, Garden",False,True,True,False,True,False,False,False,775.9963353183692
2875,699000.0,2.0,2.0,740.0,Burnaby,BC,49.208565,-122.9654,CONDO,FOR_SALE,15.712613846363631,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Greenbelt, Private, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Greenbelt, Private, Shopping Nearby",False,True,True,False,False,False,False,False,944.5945945945946
2877,998000.0,2.0,2.0,989.0,Burnaby,BC,49.223663,-122.99406,CONDO,FOR_SALE,18.129994053713446,"{'garage_stalls': None, 'features': 'Garden'}",0.0,Garden,False,False,False,False,False,False,False,False,1009.1001011122346
2878,3388000.0,10.0,8.0,3873.0,Vancouver,BC,49.272007,-123.041954,SINGLE_FAMILY,FOR_SALE,11.794215385115669,"{'garage_stalls': None, 'features': 'Central Location, Shopping Nearby'}",0.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,874.7740769429383
2879,1488000.0,4.0,4.0,1618.0,Vancouver,BC,49.22291,-123.07785,MULTI_FAMILY,FOR_SALE,9.824439117054022,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,919.6538936959209
2880,2850000.0,5.0,4.0,3908.0,Burnaby,BC,49.28877,-122.990685,SINGLE_FAMILY,FOR_SALE,17.165766291963546,"{'garage_stalls': 2, 'features': 'Cul-De-Sac, Private'}",2.0,"Cul-De-Sac, Private",False,False,False,False,False,False,False,True,729.2732855680655
2881,1799000.0,4.0,3.0,2185.0,Burnaby,BC,49.28897,-123.01379,SINGLE_FAMILY,FOR_SALE,14.618307202019764,"{'garage_stalls': None, 'features': 'Central Location, Private, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Private, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,823.3409610983982
2882,2858000.0,8.0,0.0,5188.0,Burnaby,BC,49.238388,-123.00372,SINGLE_FAMILY,FOR_SALE,16.6463068916042,"{'garage_stalls': 2, 'features': 'Shopping Nearby'}",2.0,Shopping Nearby,False,False,True,False,False,False,False,False,550.8866615265998
2883,1910000.0,5.0,2.0,2406.0,Burnaby,BC,49.27366,-122.972275,SINGLE_FAMILY,FOR_SALE,19.439861273979993,"{'garage_stalls': None, 'features': 'Central Location, Lane Access'}",0.0,"Central Location, Lane Access",False,False,False,False,False,False,False,False,793.8487115544472
2884,1950000.0,5.0,2.0,2296.0,Burnaby,BC,49.27094,-122.97366,SINGLE_FAMILY,FOR_SALE,19.33179650890408,"{'garage_stalls': 2, 'features': 'Central Location'}",2.0,Central Location,False,False,False,False,False,False,False,False,849.3031358885017
2885,1112000.0,3.0,3.0,1151.0,Vancouver,BC,49.245647,-123.076645,MULTI_FAMILY,FOR_SALE,8.674638720314126,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,966.1164205039097
2886,2650000.0,7.0,6.0,4557.0,Burnaby,BC,49.2678,-122.9685,SINGLE_FAMILY,FOR_SALE,19.951292524690647,"{'garage_stalls': 2, 'features': 'Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,581.5229317533465
2887,1799000.0,4.0,4.0,2000.0,Burnaby,BC,49.235424,-123.00707,MULTI_FAMILY,FOR_SALE,16.372998533679272,"{'garage_stalls': 1, 'features': 'Central Location, Shopping Nearby'}",1.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,899.5
2888,450000.0,4.0,3.0,2700.0,Burnaby,BC,49.26715,-122.96018,SINGLE_FAMILY,FOR_SALE,20.87806430446287,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,166.66666666666666
2889,2180000.0,5.0,2.0,1850.0,Vancouver,BC,49.24484,-123.07588,SINGLE_FAMILY,FOR_SALE,8.788067840844324,"{'garage_stalls': 1, 'features': 'Central Location, Shopping Nearby'}",1.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,1178.3783783783783
2891,1499000.0,6.0,2.0,1797.0,Vancouver,BC,49.256126,-123.06883,SINGLE_FAMILY,FOR_SALE,9.135279752476153,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,834.1680578742348
2893,499000.0,1.0,1.0,548.0,Vancouver,BC,49.237797,-123.0318,CONDO,FOR_SALE,13.66251453267344,"{'garage_stalls': None, 'features': 'Central Location, Shopping Nearby'}",0.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,910.5839416058394
2894,1698000.0,4.0,0.0,1516.0,Vancouver,BC,49.23462,-123.051315,SINGLE_FAMILY,FOR_SALE,11.749780715189326,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,1120.0527704485487
2896,1500000.0,4.0,4.0,1546.0,Vancouver,BC,49.2823,-123.02862,MULTI_FAMILY,FOR_SALE,13.094296705805572,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,970.2457956015523
2897,858000.0,2.0,1.0,903.0,Burnaby,BC,49.281116,-123.006355,CONDO,FOR_SALE,15.565337883974523,"{'garage_stalls': None, 'features': 'Shopping Nearby'}",0.0,Shopping Nearby,False,False,True,False,False,False,False,False,950.1661129568106
2898,2488000.0,7.0,4.0,2298.0,Vancouver,BC,49.225185,-123.08977,SINGLE_FAMILY,FOR_SALE,8.630776164422507,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,1082.680591818973
2901,3000000.0,4.0,3.0,3537.0,Vancouver,BC,49.27828,-123.0764,SINGLE_FAMILY,FOR_SALE,7.898719836350003,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,848.1764206955047
2902,1799000.0,6.0,2.0,2222.0,Burnaby,BC,49.275753,-123.001564,SINGLE_FAMILY,FOR_SALE,16.18052452287628,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby, Garden'}",1.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,809.6309630963096
2903,1049000.0,3.0,2.0,1470.0,Vancouver,BC,49.279842,-123.06411,SINGLE_FAMILY,FOR_SALE,9.226502365893205,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,713.6054421768707
2904,2198000.0,7.0,5.0,2832.0,Burnaby,BC,49.27901,-123.013985,SINGLE_FAMILY,FOR_SALE,14.759576760308562,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,776.1299435028249
2905,679000.0,1.0,1.0,696.0,Burnaby,BC,49.266815,-122.99598,CONDO,FOR_SALE,16.94144567782001,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,975.5747126436781
2906,1648000.0,5.0,4.0,1552.0,Vancouver,BC,49.225185,-123.08963,MULTI_FAMILY,FOR_SALE,8.64258765838333,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access, Shopping Nearby'}",1.0,"Central Location, Lane Access, Shopping Nearby",False,False,True,False,False,False,False,False,1061.8556701030927
2907,449000.0,0.0,1.0,415.0,Vancouver,BC,49.243015,-123.05983,CONDO,FOR_SALE,10.523847509815065,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Private, Shopping Nearby'}",0.0,"Central Location, Lane Access, Private, Shopping Nearby",False,False,True,False,False,False,False,False,1081.9277108433735
2908,1688000.0,3.0,2.0,2077.0,Vancouver,BC,49.245598,-123.02776,SINGLE_FAMILY,FOR_SALE,13.854894714947314,"{'garage_stalls': None, 'features': 'Central Location'}",0.0,Central Location,False,False,False,False,False,False,False,False,812.7106403466538
2909,1100000.0,3.0,2.0,982.0,Vancouver,BC,49.25198,-123.05945,CONDO,FOR_SALE,10.261563643791845,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1120.162932790224
2911,1350000.0,3.0,2.0,1205.0,Burnaby,BC,49.223473,-123.00066,TOWNHOUSE,FOR_SALE,17.458007406692236,"{'garage_stalls': None, 'features': 'Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1120.331950207469
2912,2968000.0,3.0,4.0,2342.0,Burnaby,BC,49.285065,-122.99091,SINGLE_FAMILY,FOR_SALE,17.20152857887747,"{'garage_stalls': 2, 'features': 'Lane Access, Recreation Nearby, Shopping Nearby'}",2.0,"Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1267.2929120409906
2913,1628800.0,5.0,3.0,2455.0,Vancouver,BC,49.242107,-123.07531,SINGLE_FAMILY,FOR_SALE,8.969376702580677,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Recreation Nearby'}",0.0,"Central Location, Lane Access, Recreation Nearby",False,False,False,False,True,False,False,False,663.4623217922607
2914,1499900.0,4.0,4.0,1498.0,Vancouver,BC,49.282303,-123.029175,MULTI_FAMILY,FOR_SALE,13.03313424395562,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1001.2683578104139
2915,2699999.0,5.0,3.0,3067.0,Vancouver,BC,49.221645,-123.0313,SINGLE_FAMILY,FOR_SALE,14.372185452706784,"{'garage_stalls': 1, 'features': 'Private, Recreation Nearby, Shopping Nearby'}",1.0,"Private, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,880.338767525269
2917,1958000.0,4.0,4.0,1840.0,Burnaby,BC,49.27628,-122.96277,MULTI_FAMILY,FOR_SALE,20.443688207705463,"{'garage_stalls': 2, 'features': 'Recreation Nearby, Shopping Nearby'}",2.0,"Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1064.1304347826087
2918,459000.0,0.0,1.0,459.0,Vancouver,BC,49.249302,-123.07482,CONDO,FOR_SALE,8.716353443762037,"{'garage_stalls': None, 'features': 'Shopping Nearby'}",0.0,Shopping Nearby,False,False,True,False,False,False,False,False,1000.0
2919,1798800.0,3.0,3.0,2186.0,Burnaby,BC,49.26689,-122.976395,SINGLE_FAMILY,FOR_SALE,19.096809014784466,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby, Garden",False,True,True,False,True,False,False,False,822.8728270814273
2920,2200000.0,5.0,2.0,2432.0,Vancouver,BC,49.20941,-123.05674,SINGLE_FAMILY,FOR_SALE,12.607956800473742,"{'garage_stalls': 1, 'features': 'Central Location, Near Golf Course, Recreation Nearby'}",1.0,"Central Location, Near Golf Course, Recreation Nearby",False,True,False,False,True,False,False,False,904.6052631578947
2921,1860000.0,5.0,3.0,2134.0,Vancouver,BC,49.2428,-123.048874,SINGLE_FAMILY,FOR_SALE,11.68294775240338,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,871.6026241799437
2922,619900.0,2.0,1.0,752.0,Vancouver,BC,49.284557,-123.05836,CONDO,FOR_SALE,9.782618714875221,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,824.3351063829788
2923,1230000.0,3.0,3.0,1643.0,Vancouver,BC,49.207657,-123.03402,TOWNHOUSE,FOR_SALE,14.830706527140899,"{'garage_stalls': None, 'features': 'Shopping Nearby'}",0.0,Shopping Nearby,False,False,True,False,False,False,False,False,748.6305538648813
2925,1599000.0,6.0,2.0,2971.0,Vancouver,BC,49.26752,-123.06021,SINGLE_FAMILY,FOR_SALE,9.857284033050194,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,538.2026253786604
2926,1458000.0,2.0,1.0,749.0,Vancouver,BC,49.227276,-123.04972,SINGLE_FAMILY,FOR_SALE,12.251304368308444,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,1946.5954606141522
2927,1499900.0,3.0,3.0,1473.0,Vancouver,BC,49.25844,-123.07728,MULTI_FAMILY,FOR_SALE,8.160339156241726,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,1018.2620502376103
2928,1999000.0,4.0,4.0,2536.0,Vancouver,BC,49.225536,-123.05831,MULTI_FAMILY,FOR_SALE,11.493867247733425,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,788.2492113564668
2929,1788000.0,3.0,3.0,1700.0,Vancouver,BC,49.243618,-123.040855,MULTI_FAMILY,FOR_SALE,12.507101549268985,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1051.764705882353
2931,880000.0,2.0,2.0,1209.0,Burnaby,BC,49.21005,-122.96072,CONDO,FOR_SALE,15.743975686208335,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,727.874276261373
2932,1828000.0,4.0,4.0,1729.0,Vancouver,BC,49.216625,-123.07594,MULTI_FAMILY,FOR_SALE,10.422925677797975,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Private, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Lane Access, Private, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1057.2585309427416
2933,1828000.0,4.0,4.0,1729.0,Vancouver,BC,49.2161,-123.07663,MULTI_FAMILY,FOR_SALE,10.400759853467484,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Private, Shopping Nearby'}",0.0,"Central Location, Lane Access, Private, Shopping Nearby",False,False,True,False,False,False,False,False,1057.2585309427416
2934,1599000.0,4.0,4.0,1418.0,Vancouver,BC,49.21881,-123.08719,MULTI_FAMILY,FOR_SALE,9.318206288514808,"{'garage_stalls': 1, 'features': 'Lane Access, Shopping Nearby, Garden'}",1.0,"Lane Access, Shopping Nearby, Garden",False,False,True,False,False,False,False,False,1127.644569816643
