,price,bedrooms,bathrooms,sqft,city,state,latitude,longitude,homeType,homeStatus,distance_to_waterfront,additional_info,ind_HasGarage,features,ind_HasPool,ind_GolfCourseNearby,ind_ShoppingNearby,ind_Clubhouse,ind_RecreationNearby,ind_ParkNearby,ind_IsCornerLot,ind_IsCuldesac,price/sqft
2387,1050000.0,1.0,1.0,669.0,Vancouver,BC,49.28947,-123.1438,CONDO,FOR_SALE,0.29417571291643385,"{'garage_stalls': None, 'features': 'Central Location, Shopping Nearby'}",0.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,1569.506726457399
2389,2045000.0,5.0,4.0,2650.0,Vancouver,BC,49.223866,-123.09312,SINGLE_FAMILY,FOR_SALE,8.451589146546056,"{'garage_stalls': 2, 'features': 'Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,771.6981132075472
2391,13988000.0,6.0,6.0,7535.0,Vancouver,BC,49.243244,-123.13725,SINGLE_FAMILY,FOR_SALE,3.834413539590551,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,1856.4034505640345
2393,4998000.0,5.0,4.0,3136.0,Vancouver,BC,49.22281,-123.14055,SINGLE_FAMILY,FOR_SALE,5.964864453606409,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1593.75
2394,1150000.0,2.0,2.0,866.0,Vancouver,BC,49.238026,-123.15584,CONDO,FOR_SALE,4.2050016799998735,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,1327.944572748268
2396,1590000.0,3.0,2.0,1365.0,Vancouver,BC,49.267197,-123.16847,MULTI_FAMILY,FOR_SALE,0.9576859599992985,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1164.8351648351647
2397,1398000.0,3.0,4.0,1513.0,Vancouver,BC,49.215458,-123.09495,MULTI_FAMILY,FOR_SALE,8.98095062480778,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,923.9920687376074
2398,2298000.0,3.0,2.0,1817.0,Vancouver,BC,49.262978,-123.19788,SINGLE_FAMILY,FOR_SALE,1.4273450399999876,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,1264.7220693450743
2399,1698000.0,5.0,4.0,1795.0,Vancouver,BC,49.221867,-123.13965,MULTI_FAMILY,FOR_SALE,6.084115128548705,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,945.9610027855153
2400,3498000.0,7.0,3.0,2536.0,Vancouver,BC,49.22601,-123.10468,SINGLE_FAMILY,FOR_SALE,7.383492747966039,"{'garage_stalls': 3, 'features': 'Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby'}",3.0,"Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,1379.3375394321768
2401,3880000.0,4.0,4.0,2816.0,Vancouver,BC,49.262486,-123.19941,SINGLE_FAMILY,FOR_SALE,1.4821144799993378,"{'garage_stalls': 2, 'features': 'Central Location, Lane Access, Shopping Nearby, Garden'}",2.0,"Central Location, Lane Access, Shopping Nearby, Garden",False,False,True,False,False,False,False,False,1377.840909090909
2402,22500000.0,3.0,3.0,4309.0,Vancouver,BC,49.273808,-123.16295,SINGLE_FAMILY,FOR_SALE,0.22174943999935662,"{'garage_stalls': 3, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",3.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,5221.629148294268
2403,3450000.0,5.0,3.0,2906.0,Vancouver,BC,49.25288,-123.15596,SINGLE_FAMILY,FOR_SALE,2.5514543999999066,"{'garage_stalls': 1, 'features': 'Lane Access, Private, Recreation Nearby, Shopping Nearby, Garden'}",1.0,"Lane Access, Private, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1187.1988988300068
2404,1099000.0,2.0,2.0,1016.0,Vancouver,BC,49.27842,-123.13091,CONDO,FOR_SALE,1.8941011471443538,"{'garage_stalls': None, 'features': 'Garden'}",0.0,Garden,False,False,False,False,False,False,False,False,1081.6929133858268
2406,16500000.0,4.0,6.0,6685.0,Vancouver,BC,49.270554,-123.21274,SINGLE_FAMILY,FOR_SALE,0.5839847199999598,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,2468.2124158563947
2407,2099999.0,5.0,3.0,2472.0,Vancouver,BC,49.227753,-123.09802,SINGLE_FAMILY,FOR_SALE,7.757929543064183,"{'garage_stalls': 2, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,849.5141585760517
2408,955000.0,1.0,2.0,811.0,Vancouver,BC,49.261333,-123.15447,CONDO,FOR_SALE,1.6104664399995805,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1177.5585696670778
2409,6390000.0,5.0,7.0,4615.0,Vancouver,BC,49.214725,-123.14562,SINGLE_FAMILY,FOR_SALE,6.806423808805679,"{'garage_stalls': 3, 'features': 'Central Location, Near Golf Course, Lane Access'}",3.0,"Central Location, Near Golf Course, Lane Access",False,True,False,False,False,False,False,False,1384.6153846153845
2410,1425000.0,4.0,4.0,1577.0,Vancouver,BC,49.21604,-123.10594,MULTI_FAMILY,FOR_SALE,8.167134410197065,"{'garage_stalls': 1, 'features': None}",1.0,NA,False,False,False,False,False,False,False,False,903.6144578313254
2413,2250000.0,2.0,3.0,2557.0,Vancouver,BC,49.279766,-123.10132,CONDO,FOR_SALE,5.130390617514886,"{'garage_stalls': None, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,879.9374266718811
2415,3599000.0,3.0,1.0,1633.0,Vancouver,BC,49.20585,-123.14104,SINGLE_FAMILY,FOR_SALE,7.830991399276369,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,2203.919167176975
2416,7380000.0,7.0,7.0,4832.0,Vancouver,BC,49.244476,-123.172554,SINGLE_FAMILY,FOR_SALE,3.486987679999767,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1527.317880794702
2417,4100000.0,4.0,3.0,3130.0,Vancouver,BC,49.233547,-123.139145,SINGLE_FAMILY,FOR_SALE,4.8175098605612074,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1309.9041533546326
2418,1999800.0,5.0,3.0,2645.0,Vancouver,BC,49.215496,-123.10671,SINGLE_FAMILY,FOR_SALE,8.167411555818155,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,756.0680529300568
2419,2788000.0,3.0,4.0,2849.0,Vancouver,BC,49.25873,-123.14448,MULTI_FAMILY,FOR_SALE,1.952215447139243,"{'garage_stalls': 1, 'features': 'Central Location, Lane Access, Shopping Nearby, Garden'}",1.0,"Central Location, Lane Access, Shopping Nearby, Garden",False,False,True,False,False,False,False,False,978.5889785889785
2420,4500000.0,5.0,5.0,4896.0,Vancouver,BC,49.24517,-123.13135,SINGLE_FAMILY,FOR_SALE,3.907822601792356,"{'garage_stalls': 2, 'features': 'Central Location, Lane Access, Private, Recreation Nearby'}",2.0,"Central Location, Lane Access, Private, Recreation Nearby",False,False,False,False,True,False,False,False,919.1176470588235
2421,1980000.0,2.0,3.0,1468.0,Vancouver,BC,49.264275,-123.13981,CONDO,FOR_SALE,1.6067981590920593,"{'garage_stalls': None, 'features': 'Garden'}",0.0,Garden,False,False,False,False,False,False,False,False,1348.773841961853
2422,7580000.0,7.0,8.0,6885.0,Vancouver,BC,49.245697,-123.143616,SINGLE_FAMILY,FOR_SALE,3.394884164703271,"{'garage_stalls': None, 'features': 'Central Location, Lane Access'}",0.0,"Central Location, Lane Access",False,False,False,False,False,False,False,False,1100.9440813362382
2423,1769900.0,2.0,2.0,1156.0,Vancouver,BC,49.26427,-123.162865,CONDO,FOR_SALE,1.2835195999992626,"{'garage_stalls': None, 'features': 'Central Location, Lane Access, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1531.0553633217994
2425,1349000.0,2.0,2.0,1339.0,Vancouver,BC,49.267307,-123.11721,CONDO,FOR_SALE,3.609232602173881,"{'garage_stalls': None, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1007.4682598954444
2426,8490000.0,5.0,8.0,9347.0,Vancouver,BC,49.227726,-123.16619,SINGLE_FAMILY,FOR_SALE,5.35159767999997,"{'garage_stalls': 3, 'features': 'Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby'}",3.0,"Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,908.3128276452337
2427,598000.0,1.0,1.0,630.0,Vancouver,BC,49.278316,-123.12697,CONDO,FOR_SALE,2.329650849343061,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,949.2063492063492
2428,675000.0,1.0,1.0,625.0,Vancouver,BC,49.27969,-123.11977,CONDO,FOR_SALE,3.1000233643402058,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1080.0
2429,4990000.0,5.0,7.0,4290.0,Vancouver,BC,49.24815,-123.13957,SINGLE_FAMILY,FOR_SALE,3.2345450753501757,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,1163.1701631701633
2431,1598000.0,3.0,3.0,1377.0,Vancouver,BC,49.234814,-123.12426,TOWNHOUSE,FOR_SALE,5.300784179159402,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1160.4938271604938
2432,1460000.0,3.0,3.0,1286.0,Vancouver,BC,49.217167,-123.127785,TOWNHOUSE,FOR_SALE,6.922403489144483,"{'garage_stalls': 2, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",2.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1135.303265940902
2433,1090000.0,2.0,2.0,1150.0,Vancouver,BC,49.273537,-123.1141,CONDO,FOR_SALE,3.8249087226281295,"{'garage_stalls': None, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,947.8260869565217
2435,3260000.0,5.0,4.0,2932.0,Vancouver,BC,49.25033,-123.169174,SINGLE_FAMILY,FOR_SALE,2.8353203999998384,"{'garage_stalls': 2, 'features': 'Central Location, Private, Shopping Nearby'}",2.0,"Central Location, Private, Shopping Nearby",False,False,True,False,False,False,False,False,1111.869031377899
2436,3799000.0,3.0,3.0,2607.0,Vancouver,BC,49.258614,-123.181854,SINGLE_FAMILY,FOR_SALE,1.9131455199994722,"{'garage_stalls': 2, 'features': 'Garden'}",2.0,Garden,False,False,False,False,False,False,False,False,1457.2305331799002
2437,949000.0,1.0,2.0,932.0,Vancouver,BC,49.27615,-123.13024,CONDO,FOR_SALE,2.004968499067161,"{'garage_stalls': None, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1018.2403433476395
2439,2288000.0,3.0,4.0,1820.0,Vancouver,BC,49.26801,-123.18409,MULTI_FAMILY,FOR_SALE,0.8671827999999959,"{'garage_stalls': 1, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby, Garden'}",1.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby, Garden",False,True,True,False,True,False,False,False,1257.142857142857
2441,4900000.0,6.0,6.0,4966.0,Vancouver,BC,49.219013,-123.13748,SINGLE_FAMILY,FOR_SALE,6.4394591080979104,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Near Golf Course, Private, Recreation Nearby, Shopping Nearby, Garden",False,True,True,False,True,False,False,False,986.709625453081
2442,6990000.0,6.0,7.0,4630.0,Vancouver,BC,49.22794,-123.1484,SINGLE_FAMILY,FOR_SALE,5.327786829740757,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,1509.719222462203
2443,2498000.0,4.0,4.0,1765.0,Vancouver,BC,49.25733,-123.16878,MULTI_FAMILY,FOR_SALE,2.0560803999992814,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1415.2974504249291
2444,2498000.0,4.0,4.0,1765.0,Vancouver,BC,49.25343,-123.16753,MULTI_FAMILY,FOR_SALE,2.4902283999994563,"{'garage_stalls': 1, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1415.2974504249291
2445,4388000.0,4.0,6.0,3021.0,Vancouver,BC,49.246407,-123.18085,SINGLE_FAMILY,FOR_SALE,3.272028759999877,"{'garage_stalls': 2, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1452.4991724594506
2446,26800000.0,5.0,8.0,8824.0,Vancouver,BC,49.25113,-123.13544,SINGLE_FAMILY,FOR_SALE,3.1073488014959896,"{'garage_stalls': 2, 'features': 'Central Location, Private, Shopping Nearby'}",2.0,"Central Location, Private, Shopping Nearby",False,False,True,False,False,False,False,False,3037.1713508612875
2448,2498000.0,6.0,4.0,2028.0,Vancouver,BC,49.235924,-123.101234,SINGLE_FAMILY,FOR_SALE,6.88401487778481,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,1231.7554240631164
2450,2888000.0,5.0,4.0,1952.0,Vancouver,BC,49.237125,-123.18252,MULTI_FAMILY,FOR_SALE,4.305300999999753,"{'garage_stalls': 1, 'features': 'Central Location, Near Golf Course, Lane Access, Private, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Near Golf Course, Lane Access, Private, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,1479.5081967213114
2451,1799900.0,4.0,3.0,1530.0,Vancouver,BC,49.264523,-123.15643,TOWNHOUSE,FOR_SALE,1.2553556399999732,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1176.4052287581699
2452,3098000.0,5.0,5.0,2428.0,Vancouver,BC,49.248325,-123.18769,MULTI_FAMILY,FOR_SALE,3.058516999999496,"{'garage_stalls': 1, 'features': 'Lane Access, Recreation Nearby, Shopping Nearby'}",1.0,"Lane Access, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1275.9472817133444
2453,2098000.0,2.0,2.0,1201.0,Vancouver,BC,49.273796,-123.11797,CONDO,FOR_SALE,3.3945343930979677,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,1746.8776019983347
2454,999000.0,1.0,1.0,764.0,Vancouver,BC,49.274136,-123.11955,CONDO,FOR_SALE,3.2149983353122726,"{'garage_stalls': 1, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1307.5916230366493
2455,3799000.0,5.0,5.0,3067.0,Vancouver,BC,49.246376,-123.17195,SINGLE_FAMILY,FOR_SALE,3.2754796799998647,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,1238.6697098141506
2456,4100000.0,3.0,3.0,3643.0,Vancouver,BC,49.23609,-123.12189,SINGLE_FAMILY,FOR_SALE,5.321254593703795,"{'garage_stalls': 3, 'features': 'Recreation Nearby, Shopping Nearby'}",3.0,"Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1125.4460609387868
2457,1950000.0,5.0,2.0,1800.0,Vancouver,BC,49.255466,-123.10419,SINGLE_FAMILY,FOR_SALE,5.427175565268992,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1083.3333333333333
2458,2280000.0,4.0,4.0,1589.0,Vancouver,BC,49.212635,-123.12833,MULTI_FAMILY,FOR_SALE,7.381318639877397,"{'garage_stalls': 1, 'features': 'Central Location, Near Golf Course, Lane Access, Shopping Nearby'}",1.0,"Central Location, Near Golf Course, Lane Access, Shopping Nearby",False,True,True,False,False,False,False,False,1434.864694776589
2459,1425000.0,3.0,2.0,1243.0,Vancouver,BC,49.259758,-123.11133,MULTI_FAMILY,FOR_SALE,4.506679440944814,"{'garage_stalls': 1, 'features': 'Central Location, Private, Shopping Nearby'}",1.0,"Central Location, Private, Shopping Nearby",False,False,True,False,False,False,False,False,1146.4199517296863
2460,788000.0,1.0,1.0,699.0,Vancouver,BC,49.271206,-123.10583,CONDO,FOR_SALE,4.773641558723025,"{'garage_stalls': None, 'features': 'Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1127.3247496423462
2461,3930000.0,4.0,4.0,3044.0,Vancouver,BC,49.223602,-123.132454,SINGLE_FAMILY,FOR_SALE,6.079035595983538,"{'garage_stalls': 3, 'features': 'Central Location, Near Golf Course, Shopping Nearby'}",3.0,"Central Location, Near Golf Course, Shopping Nearby",False,True,True,False,False,False,False,False,1291.0643889618923
2462,1049900.0,2.0,2.0,915.0,Vancouver,BC,49.2788,-123.11652,CONDO,FOR_SALE,3.472437072050017,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1147.431693989071
2464,635000.0,2.0,1.0,660.0,Vancouver,BC,49.27676,-123.12832,CONDO,FOR_SALE,2.2064208570368535,"{'garage_stalls': None, 'features': 'Garden'}",0.0,Garden,False,False,False,False,False,False,False,False,962.1212121212121
2465,2528000.0,3.0,2.0,1509.0,Vancouver,BC,49.209682,-123.130615,SINGLE_FAMILY,FOR_SALE,7.624780613680003,"{'garage_stalls': None, 'features': None}",0.0,NA,False,False,False,False,False,False,False,False,1675.2816434724984
2466,6080000.0,6.0,8.0,4643.0,Vancouver,BC,49.238773,-123.1686,SINGLE_FAMILY,FOR_SALE,4.121845639999423,"{'garage_stalls': 3, 'features': 'Central Location, Private, Shopping Nearby'}",3.0,"Central Location, Private, Shopping Nearby",False,False,True,False,False,False,False,False,1309.4981692870988
2467,729900.0,1.0,1.0,737.0,Vancouver,BC,49.290634,-123.13797,CONDO,FOR_SALE,0.9171229243705681,"{'garage_stalls': None, 'features': 'Recreation Nearby, Shopping Nearby'}",0.0,"Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,990.3663500678426
2468,6088000.0,5.0,4.0,4511.0,Vancouver,BC,49.23357,-123.14522,SINGLE_FAMILY,FOR_SALE,4.715202069253627,"{'garage_stalls': 3, 'features': None}",3.0,NA,False,False,False,False,False,False,False,False,1349.5898913766348
2470,1748000.0,2.0,2.0,1005.0,Vancouver,BC,49.2325,-123.10647,CONDO,FOR_SALE,6.71750566875113,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1739.3034825870648
2471,1918000.0,2.0,2.0,1059.0,Vancouver,BC,49.23308,-123.12287,CONDO,FOR_SALE,5.545809226747829,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1811.1425873465535
2472,7380000.0,6.0,7.0,5011.0,Vancouver,BC,49.246502,-123.129555,SINGLE_FAMILY,FOR_SALE,3.883912889660249,"{'garage_stalls': 3, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",3.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,1472.7599281580524
2473,4580000.0,5.0,3.0,3426.0,Vancouver,BC,49.24332,-123.16011,SINGLE_FAMILY,FOR_SALE,3.6156735999999574,"{'garage_stalls': 2, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",2.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1336.835960303561
2474,1950000.0,6.0,5.0,5072.0,Musqueam 2,BC,49.229607,-123.19973,SINGLE_FAMILY,FOR_SALE,2.3784365298667502,"{'garage_stalls': 2, 'features': None}",2.0,NA,False,False,False,False,False,False,False,False,384.4637223974763
2475,2998000.0,4.0,3.0,2721.0,Vancouver,BC,49.234367,-123.190575,SINGLE_FAMILY,FOR_SALE,3.5269589823805396,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,1101.800808526277
2476,1155000.0,2.0,2.0,954.0,Vancouver,BC,49.270424,-123.10161,CONDO,FOR_SALE,5.251101478526531,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1210.691823899371
2477,5498000.0,5.0,5.0,5148.0,Vancouver,BC,49.25004,-123.14814,SINGLE_FAMILY,FOR_SALE,2.8678832148998246,"{'garage_stalls': 2, 'features': 'Central Location, Private, Recreation Nearby, Shopping Nearby, Garden'}",2.0,"Central Location, Private, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1067.987567987568
2478,950000.0,2.0,2.0,1219.0,Vancouver,BC,49.27465,-123.10114,CONDO,FOR_SALE,5.23380429613033,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,779.3273174733388
2480,14998000.0,6.0,5.0,8218.0,Vancouver,BC,49.271866,-123.2196,SINGLE_FAMILY,FOR_SALE,0.43793287999931957,"{'garage_stalls': None, 'features': 'Near Golf Course, Marina Nearby, Private'}",0.0,"Near Golf Course, Marina Nearby, Private",False,True,False,False,False,False,False,False,1825.0182526162084
2481,1468800.0,2.0,2.0,1204.0,Vancouver,BC,49.266148,-123.14121,CONDO,FOR_SALE,1.3464898521071549,"{'garage_stalls': None, 'features': 'Shopping Nearby'}",0.0,Shopping Nearby,False,False,True,False,False,False,False,False,1219.9335548172758
2482,3900000.0,4.0,3.0,0.0,Vancouver,BC,49.23557,-123.13767,SINGLE_FAMILY,FOR_SALE,4.637839966538943,"{'garage_stalls': None, 'features': 'Central Location, Lane Access'}",0.0,"Central Location, Lane Access",False,False,False,False,False,False,False,False,inf
2483,2665000.0,2.0,2.0,1720.0,Vancouver,BC,49.232983,-123.159065,CONDO,FOR_SALE,4.766388439999937,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1549.4186046511627
2484,5990000.0,5.0,7.0,4732.0,Vancouver,BC,49.228394,-123.135826,SINGLE_FAMILY,FOR_SALE,5.462579263431987,"{'garage_stalls': 4, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",4.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1265.8495350803043
2485,2618000.0,4.0,4.0,1915.0,Vancouver,BC,49.233482,-123.17237,MULTI_FAMILY,FOR_SALE,4.7108397599993905,"{'garage_stalls': 1, 'features': 'Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby'}",1.0,"Central Location, Near Golf Course, Lane Access, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,1367.1018276762402
2486,2999000.0,5.0,3.0,2663.0,Vancouver,BC,49.265003,-123.21246,SINGLE_FAMILY,FOR_SALE,1.201922039999623,"{'garage_stalls': 1, 'features': 'Near Golf Course, Lane Access'}",1.0,"Near Golf Course, Lane Access",False,True,False,False,False,False,False,False,1126.1734885467517
2487,1048000.0,2.0,2.0,933.0,Vancouver,BC,49.262226,-123.15416,CONDO,FOR_SALE,1.511057679999824,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby",False,False,True,False,True,False,False,False,1123.2583065380493
2488,1199888.0,3.0,2.0,1246.0,Vancouver,BC,49.2246,-123.11402,CONDO,FOR_SALE,6.871528873911217,"{'garage_stalls': None, 'features': 'Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby'}",0.0,"Central Location, Near Golf Course, Recreation Nearby, Shopping Nearby",False,True,True,False,True,False,False,False,962.991974317817
2490,788000.0,1.0,1.0,651.0,Vancouver,BC,49.21262,-123.11427,CONDO,FOR_SALE,7.999103308902972,"{'garage_stalls': None, 'features': 'Central Location, Recreation Nearby, Shopping Nearby, Garden'}",0.0,"Central Location, Recreation Nearby, Shopping Nearby, Garden",False,False,True,False,True,False,False,False,1210.4454685099847
2491,1329000.0,2.0,2.0,1123.0,Vancouver,BC,49.269215,-123.1169,CONDO,FOR_SALE,3.59327824999983,"{'garage_stalls': None, 'features': 'Cul-De-Sac, Marina Nearby, Private, Shopping Nearby, Garden'}",0.0,"Cul-De-Sac, Marina Nearby, Private, Shopping Nearby, Garden",False,False,True,False,False,False,False,True,1183.4372217275156
2492,3799000.0,5.0,6.0,3652.0,Vancouver,BC,49.21259,-123.118126,SINGLE_FAMILY,FOR_SALE,7.806766101641775,"{'garage_stalls': 3, 'features': 'Central Location, Shopping Nearby'}",3.0,"Central Location, Shopping Nearby",False,False,True,False,False,False,False,False,1040.2519167579408
